id,lat,long,Grid_Within_5km
40605088801004064,10,39,No
40605088801004080,10,39,No
40605088801004097,10,39,No
40605088801004113,10,39,No
40605088801004128,10,39,No
40605088801004145,10,39,No
40608088801902002,9,39,No
40608088801902017,9,39,No
40608088801902032,9,39,No
40608088801902047,9,39,No
40608088801902062,9,39,No
40608088801902078,9,39,No
40608088801902108,9,39,No
40608088801902123,9,39,No
40608088801902138,9,39,No
40701088801502007,9,40,No
40701088801502043,9,40,No
40701088801502190,9,40,No
40701088801502263,9,40,No
40701088801502301,9,40,No
40701088801502311,9,40,No
40701088801502376,9,40,No
40701088801502432,9,40,No
40701088801502470,9,40,No
40704088801002002,9,39,No
40704088801002010,9,39,No
40704088801002014,9,39,No
40704088801002022,9,39,No
40704088801002026,9,39,No
40704088801002038,9,39,No
40704088801002050,9,39,No
40704088801002062,9,39,No
40704088801002074,9,39,No
40704088801002086,9,39,No
40704088801002098,9,39,No
40704088801002110,9,39,No
40707010100104014,8,39,No
40707010100104023,8,39,No
40707010100104032,8,39,No
40707010100104050,8,39,No
40707010100104068,8,39,No
40707010100104086,8,39,No
40707010100104104,8,39,No
40707010100104158,8,39,No
40707010100104176,8,39,No
40707010100104194,8,39,No
40707010100104212,8,39,No
40707010100104248,8,39,No
40707010100104266,8,39,No
40707088802702003,8,39,No
40707088802702015,8,39,No
40707088802702019,8,39,No
40707088802702034,8,39,No
40707088802702050,8,39,No
40707088802702052,8,39,No
40707088802702066,8,39,No
40707088802702081,8,39,No
40707088802702097,8,39,No
40707088802702112,8,39,No
40707088802702127,8,39,No
40707088802702143,8,39,No
40712088802302004,9,39,No
40712088802302019,9,39,No
40712088802302020,9,39,No
40712088802302050,9,39,No
40712088802302065,9,39,No
40712088802302080,9,39,No
40712088802302095,9,39,No
40712088802302110,9,39,No
40712088802302125,9,39,No
40712088802302140,9,39,No
40713010100209021,8,39,No
40713010100209033,8,39,No
40713010100209057,8,39,No
40713010100209069,8,39,No
40713010100209081,8,39,No
40713010100209105,8,39,No
40713010100209129,8,39,No
40713010100209141,8,39,No
40713010100209153,8,39,No
40713010100209165,8,39,No
40713010100209177,8,39,No
40806088800802006,8,39,No
40806088800802018,8,39,No
40806088800802024,8,39,No
40806088800802042,8,39,No
40806088800802061,8,39,No
40806088800802079,8,39,No
40806088800802097,8,39,No
40806088800802115,8,39,No
40806088800802133,8,39,No
40806088800802151,8,39,No
40806088800802169,8,39,No
40808010100107004,8,40,No
40808010100107011,8,40,No
40808010100107018,8,40,No
40808010100107025,8,40,No
40808010100107032,8,40,No
40808010100107039,8,40,No
40808010100107053,8,40,No
40808010100107060,8,40,No
40808010100107067,8,40,No
40808010100107074,8,40,No
40812088802401004,8,40,No
40812088802401022,8,40,No
40812088802401040,8,40,No
40812088802401058,8,40,No
40812088802401076,8,40,No
40812088802401094,8,40,No
40812088802401105,8,40,No
40812088802401113,8,40,No
40812088802401131,8,40,No
40812088802401148,8,40,No
40812088802401150,8,40,No
40812088802401168,8,40,No
40817088802801002,7,39,Yes
40817088802801012,7,39,Yes
40817088802801017,7,39,Yes
40817088802801027,7,39,Yes
40817088802801047,7,39,Yes
40817088802801062,7,39,Yes
40817088802801077,7,39,Yes
40817088802801092,7,39,Yes
40817088802801107,7,39,Yes
40817088802801122,7,39,Yes
40817088802801137,7,39,Yes
40825010100102027,8,39,No
40825010100102058,8,39,No
40825010100102089,8,39,No
40825010100102182,8,39,No
40825010100102213,8,39,No
40825010100102368,8,39,No
40825010100102430,8,39,No
40825010100102461,8,39,No
40901088800304008,9,40,No
40901088800304032,9,40,No
40901088800304054,9,40,No
40901088800304075,9,40,No
40901088800304099,9,40,No
40901088800304120,9,40,No
40901088800304125,9,40,No
40901088800304144,9,40,No
40901088800304166,9,40,No
40901088800304188,9,40,No
40901088800304210,9,40,No
40907088800105017,9,40,No
40907088800105044,9,40,No
40907088800105073,9,40,No
40907088800105100,9,40,No
40907088800105127,9,40,No
40907088800105132,9,40,No
40907088800105155,9,40,No
40907088800105182,9,40,No
40907088800105209,9,40,No
40907088800105236,9,40,No
40907088800105241,9,40,No
40907088800105264,9,40,No
40909010100105003,9,40,No
40909010100105015,9,40,No
40909010100105021,9,40,No
40909010100105027,9,40,No
40909010100105033,9,40,No
40909010100105039,9,40,No
40909010100105045,9,40,No
40909010100105051,9,40,No
40909010100105057,9,40,No
40909010100105063,9,40,No
40909010100105069,9,40,No
40910088801104008,9,41,No
40910088801104023,9,41,No
40910088801104040,9,41,No
40910088801104056,9,41,No
40910088801104057,9,41,No
40910088801104073,9,41,No
40910088801104090,9,41,No
40910088801104106,9,41,No
40910088801104114,9,41,No
40910088801104124,9,41,No
40910088801104140,9,41,No
40910088801104155,9,41,No
40913088801004007,9,41,No
40913088801004009,9,41,No
40913088801004025,9,41,No
40913088801004040,9,41,No
40913088801004076,9,41,No
40913088801004091,9,41,No
40913088801004106,9,41,No
40913088801004121,9,41,No
40913088801004126,9,41,No
40913088801004141,9,41,No
40913088801004158,9,41,No
40914010100212005,9,41,No
40914010100212018,9,41,No
40914010100212031,9,41,No
40914010100212044,9,41,No
40914010100212057,9,41,No
40914010100212070,9,41,No
40914010100212083,9,41,No
40914010100212096,9,41,No
40914010100212109,9,41,No
40914010100212122,9,41,No
40914010100212135,9,41,No
40914010100212148,9,41,No
40914010100212161,9,41,No
40914010100212174,9,41,No
40914010100212187,9,41,No
41005088800403002,9,42,No
41005088800403012,9,42,No
41005088800403017,9,42,No
41005088800403027,9,42,No
41005088800403032,9,42,No
41005088800403047,9,42,No
41005088800403062,9,42,No
41005088800403077,9,42,No
41005088800403092,9,42,No
41005088800403107,9,42,No
41005088800403122,9,42,No
41005088800403137,9,42,No
41009088803605009,9,42,No
41009088803605024,9,42,No
41009088803605039,9,42,No
41009088803605042,9,42,No
41009088803605055,9,42,No
41009088803605070,9,42,No
41009088803605085,9,42,No
41009088803605100,9,42,No
41009088803605115,9,42,No
41009088803605130,9,42,No
41009088803605145,9,42,No
41013088802203002,9,42,No
41013088802203022,9,42,No
41013088802203042,9,42,No
41013088802203056,9,42,No
41013088802203066,9,42,No
41013088802203080,9,42,No
41013088802203098,9,42,No
41013088802203117,9,42,No
41013088802203135,9,42,No
41013088802203153,9,42,No
41013088802203171,9,42,No
41013088802203189,9,42,No
41016088800104002,9,42,No
41016088800104040,9,36,Yes
41016088800104059,9,42,No
41016088800104078,9,42,No
41016088800104097,9,42,No
41016088800104116,9,42,No
41016088800104135,9,42,No
41016088800104154,9,42,No
41016088800104173,9,42,No
41016088800104192,9,42,No
41016088800104211,9,42,No
41104088801304004,7,40,Yes
41104088801304022,7,40,Yes
41104088801304040,7,40,Yes
41104088801304058,7,40,Yes
41104088801304074,7,40,Yes
41104088801304095,7,40,Yes
41104088801304113,7,40,Yes
41104088801304131,7,40,Yes
41104088801304149,7,40,Yes
41104088801304167,7,40,Yes
41104088801304185,7,40,Yes
41108088801402004,7,41,No
41108088801402022,7,41,No
41108088801402040,7,41,No
41108088801402058,7,41,No
41108088801402076,7,41,No
41108088801402094,7,41,No
41108088801402112,7,41,No
41108088801402130,7,41,No
41108088801402138,7,41,No
41108088801402150,7,41,No
41108088801402168,7,41,No
41108088801402189,7,41,No
41112088800402004,6,40,No
41112088800402020,6,40,No
41112088800402028,6,40,No
41112088800402044,6,40,No
41112088800402052,6,40,No
41112088800402076,6,40,No
41112088800402100,6,40,No
41112088800402124,6,40,No
41112088800402148,6,40,No
41112088800402172,6,40,No
41112088800402220,6,40,No
41116088801404004,7,40,Yes
41116088801404021,7,40,Yes
41116088801404036,7,40,Yes
41116088801404039,7,40,Yes
41116088801404054,7,40,Yes
41116088801404069,7,40,Yes
41116088801404085,7,40,Yes
41116088801404102,7,40,Yes
41116088801404118,7,40,Yes
41116088801404134,7,40,Yes
41116088801404150,7,40,Yes
41116088801404180,7,40,Yes
41118088800102011,7,41,No
41118088800102027,7,41,No
41118088800102043,7,41,No
41118088800102059,7,41,No
41118088800102075,7,41,No
41118088800102091,7,41,No
41118088800102107,7,41,No
41118088800102123,7,41,No
41118088800102139,7,41,No
41118088800102155,7,41,No
41118088800102171,7,41,No
41118088800102187,7,41,No
41119010100317011,7,40,Yes
41119010100317022,7,40,Yes
41119010100317033,7,40,Yes
41119010100317055,7,40,Yes
41119010100317066,7,40,Yes
41119010100317077,7,40,Yes
41119010100317088,7,40,Yes
41119010100317110,7,40,Yes
41119010100317121,7,40,Yes
41119010100317132,7,40,Yes
41119010100317143,7,40,Yes
41119010100317165,7,40,Yes
41206088802801006,6,38,Yes
41206088802801020,6,38,Yes
41206088802801027,6,38,Yes
41206088802801041,6,39,No
41206088802801048,6,38,Yes
41206088802801069,6,38,Yes
41206088802801090,6,38,Yes
41206088802801111,6,38,Yes
41206088802801132,6,38,Yes
41206088802801153,6,38,Yes
41206088802801174,6,38,Yes
41206088802801195,6,38,Yes
41211088801301004,4,38,No
41211088801301019,4,38,No
41211088801301020,4,38,No
41211088801301032,4,38,No
41211088801301036,4,38,No
41211088801301051,4,38,No
41211088801301066,4,38,No
41211088801301111,4,38,No
41211088801301126,4,38,No
41211088801301141,4,38,No
41216088800101004,4,38,No
41216088800101016,4,38,No
41216088800101027,4,38,No
41216088800101029,4,38,No
41216088800101041,4,38,No
41216088800101053,4,38,No
41216088800101065,4,38,No
41216088800101078,4,38,No
41216088800101080,4,38,No
41216088800101091,4,38,No
41216088800101103,4,38,No
41216088800101115,4,38,No
41302088801103005,9,38,Yes
41302088801103035,9,38,Yes
41302088801103037,9,38,Yes
41302088801103056,9,38,Yes
41302088801103075,9,38,Yes
41302088801103093,9,38,Yes
41302088801103111,9,38,Yes
41302088801103129,9,38,Yes
41302088801103147,9,38,Yes
41302088801103165,9,38,Yes
41302088801103183,9,38,Yes
41305010100102013,9,38,Yes
41305010100102031,9,38,Yes
41305010100102049,9,38,Yes
41305010100102067,9,38,Yes
41305010100102121,9,38,Yes
41305010100102157,9,38,Yes
41305010100102193,9,38,Yes
41305010100102211,9,38,Yes
41306088800204003,9,39,No
41306088800204005,9,39,No
41306088800204023,9,39,No
41306088800204041,9,39,No
41306088800204059,9,39,No
41306088800204077,9,39,No
41306088800204095,9,39,No
41306088800204113,9,39,No
41306088800204131,9,39,No
41306088800204149,9,39,No
41306088800204167,9,39,No
41306088800204191,9,39,No
41309088801003004,9,38,Yes
41309088801003014,9,38,Yes
41309088801003019,9,38,Yes
41309088801003029,9,38,Yes
41309088801003034,9,38,Yes
41309088801003049,9,38,Yes
41309088801003064,9,38,Yes
41309088801003079,9,38,Yes
41309088801003094,9,38,Yes
41309088801003109,9,38,Yes
41309088801003124,9,38,Yes
41309088801003139,9,38,Yes
41314010100306013,9,39,No
41314010100306044,9,39,No
41314010100306075,9,39,No
41314010100306106,9,39,No
41314010100306168,9,39,No
41314010100306199,9,39,No
41314010100306261,9,39,No
41314010100306292,9,39,No
41314010100306354,9,39,No
41314010100306385,9,39,No
41314010100306447,9,39,No
41402088802701002,6,39,No
41402088802701012,6,39,No
41402088802701017,6,39,No
41402088802701027,6,39,No
41402088802701032,6,39,No
41402088802701047,6,39,No
41402088802701062,6,39,No
41402088802701077,6,39,No
41402088802701092,6,39,No
41402088802701107,6,39,No
41402088802701122,6,39,No
41402088802701137,6,39,No
41405088801906003,6,39,No
41405088801906013,6,39,No
41405088801906018,6,39,No
41405088801906028,6,39,No
41405088801906033,6,39,No
41405088801906048,6,39,No
41405088801906063,6,39,No
41405088801906078,6,39,No
41405088801906093,6,39,No
41405088801906108,6,39,No
41405088801906123,6,39,No
41405088801906138,6,39,No
41409088800501004,6,38,Yes
41409088800501019,6,38,Yes
41409088800501034,6,38,Yes
41409088800501055,6,38,Yes
41409088800501081,6,38,Yes
41409088800501105,6,38,Yes
41409088800501136,6,38,Yes
41409088800501154,6,38,Yes
41409088800501157,6,38,Yes
41409088800501178,6,38,Yes
41501010100115013,9,39,No
41501010100115029,9,39,No
41501010100115077,9,39,No
41501010100115093,9,39,No
41501010100115125,9,39,No
41501010100115141,9,39,No
41501010100115157,9,39,No
41501010100115173,9,39,No
41501010100115189,9,39,No
41501010100115237,9,39,No
41501010100331001,9,39,No
41501010100331026,9,39,No
41501010100331101,9,39,No
41501010100331126,9,39,No
41501010100331151,9,39,No
41501010100331201,9,39,No
41501010100331226,9,39,No
41501010100331251,9,39,No
41501010100331276,9,39,No
41501010100331301,9,39,No
41501010100331351,9,39,No
41501010100524004,9,39,No
41501010100524014,9,39,No
41501010100524034,9,39,No
41501010100524044,9,39,No
41501010100524054,9,39,No
41501010100524074,9,39,No
41501010100524084,9,39,No
41501010100524104,9,39,No
41501010100524114,9,39,No
41501010100524134,9,39,No
41501010100918015,9,39,No
41501010100918032,9,39,No
41501010100918049,9,39,No
41501010100918083,9,39,No
41501010100918100,9,39,No
41501010100918117,9,39,No
41501010100918134,9,39,No
41501010100918151,9,39,No
41501010100918153,9,39,No
41501010100918168,9,39,No
41501010100918185,9,39,No
41501010100918202,9,39,No
41501010100918219,9,39,No
41501010100918266,9,39,No
41501010101124013,9,39,No
41501010101124026,9,39,No
41501010101124052,9,39,No
41501010101124065,9,39,No
41501010101124091,9,39,No
41501010101124104,9,39,No
41501010101124117,9,39,No
41501010101124130,9,39,No
41501010101124143,9,39,No
41501010101124156,9,39,No
41501010101124195,9,39,No
41501010101430009,8,37,No
41501010101430020,8,37,No
41501010101430031,8,37,No
41501010101430053,8,37,No
41501010101430075,8,37,No
41501010101430086,8,37,No
41501010101430097,8,37,No
41501010101430108,8,37,No
41501010101430119,8,37,No
41501010101430130,8,37,No
41501010101430141,8,37,No
41501010101430152,8,37,No
41501010101430163,8,37,No
41601010100603011,8,37,No
41601010100603026,8,37,No
41601010100603041,8,37,No
41601010100603056,8,37,No
41601010100603071,8,37,No
41601010100603086,8,37,No
41601010100603101,8,37,No
41601010100603116,8,37,No
41601010100603131,8,37,No
41601010100603146,8,37,No
41601010100603161,8,37,No
41601010100603176,8,37,No
41601010100603191,8,37,No
41601010100603206,8,37,No
41601010100603221,8,37,No
41601010101109001,8,37,No
41601010101109009,8,37,No
41601010101109017,8,37,No
41601010101109025,8,37,No
41601010101109033,8,37,No
41601010101109041,8,37,No
41601010101109049,8,37,No
41601010101109057,8,37,No
41601010101109065,8,37,No
41601010101109073,8,37,No
41601010101109081,8,37,No
41601010101109089,8,37,No
41601010101109105,8,37,No
41601010101109113,8,37,No
41703088801901005,7,39,Yes
41703088801901029,7,39,Yes
41703088801901053,7,39,Yes
41703088801901101,7,39,Yes
41703088801901125,7,39,Yes
41703088801901149,7,39,Yes
41703088801901173,7,39,Yes
41703088801901198,7,39,Yes
41703088801901222,7,39,Yes
41703088801901223,7,39,Yes
41703088801901258,7,39,Yes
41706010100124013,7,39,Yes
41706010100124032,7,39,Yes
41706010100124051,7,39,Yes
41706010100124108,7,39,Yes
41706010100124127,7,39,Yes
41706010100124146,7,39,Yes
41706010100124222,7,39,Yes
41706010100124241,7,39,Yes
41706010100124279,7,39,Yes
41707088800204004,7,39,Yes
41707088800204019,7,39,Yes
41707088800204034,7,39,Yes
41707088800204049,7,39,Yes
41707088800204064,7,39,Yes
41707088800204072,7,39,Yes
41707088800204080,7,39,Yes
41707088800204093,7,39,Yes
41707088800204096,7,39,Yes
41707088800204111,7,39,Yes
41707088800204126,7,39,Yes
41707088800204141,7,39,Yes
41711010100202005,7,39,Yes
41711010100202042,7,39,Yes
41711010100202081,7,39,Yes
41711010100202119,7,39,Yes
41711010100202157,7,39,Yes
41711010100202195,7,39,Yes
41711010100202233,7,39,Yes
41711010100202271,7,39,Yes
41711010100202309,7,39,Yes
41711010100202347,7,39,Yes
41711010100202385,7,39,Yes
41711010100202423,7,39,Yes
41711010100202461,7,39,Yes
41711010100202499,7,39,Yes
41711010100202537,7,39,Yes
41711010100511006,7,39,Yes
41711010100511019,7,39,Yes
41711010100511032,7,39,Yes
41711010100511045,7,39,Yes
41711010100511058,7,39,Yes
41711010100511062,7,39,Yes
41711010100511071,7,39,Yes
41711010100511081,7,39,Yes
41711010100511097,7,39,Yes
41711010100511110,7,39,Yes
41711010100511123,7,39,Yes
41711010100511136,7,39,Yes
41711010100511149,7,39,Yes
41711010100511188,7,39,Yes
41712088800807003,7,39,Yes
41712088800807013,7,39,Yes
41712088800807018,7,39,Yes
41712088800807028,7,39,Yes
41712088800807033,7,39,Yes
41712088800807048,7,39,Yes
41712088800807063,7,39,Yes
41712088800807078,7,39,Yes
41712088800807093,7,39,Yes
41712088800807108,7,39,Yes
41712088800807123,7,39,Yes
41712088800807138,7,39,Yes
41803088801004002,9,35,Yes
41803088801004010,9,35,Yes
41803088801004014,9,35,Yes
41803088801004022,9,35,Yes
41803088801004026,9,35,Yes
41803088801004038,9,35,Yes
41803088801004050,9,35,Yes
41803088801004062,9,35,Yes
41803088801004074,9,35,Yes
41803088801004086,9,35,Yes
41803088801004098,9,35,Yes
41803088801004110,9,35,Yes
41807088801106002,9,35,Yes
41807088801106016,9,35,Yes
41807088801106023,9,35,Yes
41807088801106044,9,35,Yes
41807088801106065,9,35,Yes
41807088801106086,9,35,Yes
41807088801106107,9,35,Yes
41807088801106128,9,35,Yes
41807088801106132,9,35,Yes
41807088801106150,9,35,Yes
41807088801106171,9,35,Yes
41807088801106192,9,35,Yes
41901088800103002,10,37,Yes
41901088800103012,10,37,Yes
41901088800103017,10,37,Yes
41901088800103027,10,37,Yes
41901088800103032,10,37,Yes
41901088800103047,10,37,Yes
41901088800103062,10,37,Yes
41901088800103077,10,37,Yes
41901088800103092,10,37,Yes
41901088800103107,10,37,Yes
41901088800103122,10,37,Yes
41901088800103137,10,37,Yes
41904088800101003,10,38,No
41904088800101019,10,38,No
41904088800101034,10,38,No
41904088800101045,10,38,No
41904088800101050,10,38,No
41904088800101065,10,38,No
41904088800101080,10,38,No
41904088800101095,10,38,No
41904088800101110,10,38,No
41904088800101125,10,38,No
41904088800101140,10,38,No
41908088800704003,10,37,Yes
41908088800704018,10,37,Yes
41908088800704033,10,37,Yes
41908088800704048,10,37,Yes
41908088800704063,10,37,Yes
41908088800704065,10,37,Yes
41908088800704078,10,37,Yes
41908088800704084,10,37,Yes
41908088800704097,10,37,Yes
41908088800704112,10,37,Yes
41908088800704127,10,37,Yes
41908088800704142,10,37,Yes
50101088800902002,10,43,No
50101088800902008,10,43,No
50101088800902020,10,43,No
50101088800902027,10,43,No
50101088800902055,10,43,No
50101088800902061,10,43,No
50102010100101004,10,42,Yes
50102010100101016,10,42,Yes
50102010100101028,10,42,Yes
50102010100101040,10,42,Yes
50102010100101052,10,42,Yes
50102010100101076,10,42,Yes
50102010100101100,10,42,Yes
50102010100101112,10,42,Yes
50102010100101136,10,42,Yes
50102088802401004,10,42,Yes
50102088802401025,10,42,Yes
50102088802401046,10,42,Yes
50102088802401069,10,42,Yes
50102088802401090,10,42,Yes
50102088802401111,10,42,Yes
50102088802401133,10,42,Yes
50102088802401161,10,42,Yes
50102088802401168,10,42,Yes
50102088802401191,10,42,Yes
50102088802401216,10,42,Yes
50102088802401240,10,42,Yes
50103088801101002,10,42,Yes
50103088801101014,10,42,Yes
50103088801101015,10,42,Yes
50103088801101027,10,42,Yes
50103088801101040,10,42,Yes
50103088801101052,10,42,Yes
50103088801101089,10,42,Yes
50103088801101101,10,42,Yes
50103088801101114,10,42,Yes
50104088801102002,10,41,No
50104088801102029,10,41,No
50104088801102057,10,41,No
50104088801102088,10,41,No
50104088801102116,10,41,No
50104088801102148,10,41,No
50104088801102152,10,41,No
50104088801102182,10,41,No
50104088801102214,10,41,No
50104088801102226,10,42,Yes
50104088801102243,10,41,No
50104088801102271,10,41,No
50104088801701001,10,42,Yes
50104088801701019,10,42,Yes
50104088801701037,10,42,Yes
50104088801701055,10,42,Yes
50104088801701073,10,42,Yes
50104088801701109,10,42,Yes
50104088801701128,10,42,Yes
50104088801701142,10,42,Yes
50104088801701147,10,42,Yes
50104088801701169,10,42,Yes
50104088801701181,10,42,Yes
50202088800102032,9,42,No
50202088800102051,9,42,No
50202088800102089,9,42,No
50202088800102108,9,42,No
50202088800102127,9,42,No
50202088800102165,9,42,No
50202088800102203,9,42,No
50202088800102222,9,42,No
50202088801001002,9,42,No
50202088801001017,9,42,No
50202088801001032,9,42,No
50202088801001047,9,42,No
50202088801001063,9,42,No
50202088801001078,9,42,No
50202088801001094,9,42,No
50202088801001110,9,42,No
50202088801001125,9,42,No
50202088801001140,9,42,No
50204010100624004,9,43,No
50204010100624012,9,43,No
50204010100624020,9,43,No
50204010100624036,9,43,No
50204010100624052,9,43,No
50204010100624068,9,43,No
50204010100624081,9,43,No
50204010100624092,9,43,No
50204010100624100,9,43,No
50204010100624108,9,43,No
50204010100624116,9,43,No
50204088808901001,9,43,No
50204088808901005,9,43,No
50204088808901011,9,43,No
50204088808901013,9,43,No
50204088808901019,9,43,No
50204088808901025,9,43,No
50204088808901031,9,43,No
50204088808901037,9,43,No
50204088808901043,9,43,No
50204088808901049,9,43,No
50204088808901055,9,43,No
50204088816502002,9,43,No
50204088816502017,9,43,No
50204088816502027,9,43,No
50204088816502032,9,43,No
50204088816502047,9,43,No
50204088816502062,9,43,No
50204088816502077,9,43,No
50204088816502092,9,43,No
50204088816502107,9,43,No
50204088816502122,9,43,No
50204088816502137,9,43,No
50206010100202004,9,43,No
50206010100202012,9,43,No
50206010100202020,9,43,No
50206010100202028,9,43,No
50206010100202044,9,43,No
50206010100202052,9,43,No
50206010100202076,9,43,No
50206010100202108,9,43,No
50206010100202116,9,43,No
50206010100310002,9,43,No
50206010100310010,9,43,No
50206010100310018,9,43,No
50206010100310026,9,43,No
50206010100310034,9,43,No
50206010100310042,9,43,No
50206010100310050,9,43,No
50206010100310058,9,43,No
50206010100310066,9,43,No
50206010100310074,9,43,No
50206010100310082,9,43,No
50206010100310090,9,43,No
50206010100310098,9,43,No
50206010100310114,9,43,No
50206088800901004,9,43,No
50206088800901016,9,43,No
50206088800901022,9,43,No
50206088800901034,9,43,No
50206088800901040,9,43,No
50206088800901058,9,43,No
50206088800901076,9,43,No
50206088800901094,9,43,No
50206088800901112,9,43,No
50206088800901130,9,43,No
50206088800901166,9,43,No
50206088802801003,9,43,No
50206088802801015,9,43,No
50206088802801040,9,43,No
50206088802801053,9,43,No
50206088802801065,9,43,No
50206088802801077,9,43,No
50206088802801090,9,43,No
50206088802801102,9,43,No
50206088802801115,9,43,No
50206088803803002,9,43,No
50206088803803003,9,43,No
50206088803803007,9,43,No
50206088803803009,9,43,No
50206088803803021,9,43,No
50206088803803027,9,43,No
50206088803803033,9,43,No
50206088803803039,9,43,No
50206088803803051,9,43,No
50206088803803057,9,43,No
50207088804801004,9,44,Yes
50207088804801005,9,44,Yes
50207088804801041,9,44,Yes
50207088804801077,9,44,Yes
50207088804801133,9,44,Yes
50207088804801151,9,44,Yes
50207088804801169,9,44,Yes
50207088809201001,9,44,Yes
50207088809201008,9,44,Yes
50207088809201009,9,44,Yes
50207088809201021,9,44,Yes
50207088809201029,9,44,Yes
50207088809201036,9,44,Yes
50207088809201037,9,44,Yes
50207088809201046,9,44,Yes
50207088809201052,9,44,Yes
50207088809201059,9,44,Yes
50207088809201065,9,44,Yes
50207088809201075,9,44,Yes
50901088800907003,5,41,No
50901088800907004,5,41,No
50901088800907010,5,41,No
50901088800907013,5,41,No
50901088800907016,5,41,No
50901088800907022,5,41,No
50901088800907025,5,41,No
50901088800907028,5,41,No
50901088802802002,5,40,No
50901088802802022,5,40,No
50901088802802028,5,40,No
50901088802802034,5,40,No
50901088802802050,5,40,No
50901088802802061,5,40,No
50901088802802079,5,40,No
50901088802802097,5,40,No
50901088802802122,5,40,No
50901088802802127,5,40,No
50901088802802134,5,40,No
50902088801201001,4,42,No
50902088801201003,4,42,No
50902088801201004,4,42,No
50902088801201007,4,42,No
50902088801201010,4,42,No
50902088801201016,4,42,No
50902088801201019,4,42,No
50902088801201022,4,42,No
50902088801201025,4,42,No
50902088801201026,4,42,No
50902088801201028,4,42,No
50903088802001002,4,39,No
50903088802001012,4,39,No
50903088802001014,4,39,No
50903088802001020,4,39,No
50903088802001026,4,39,No
50903088802001032,4,39,No
50903088802001050,4,39,No
50903088802602001,3,40,No
50903088802602003,3,40,No
50903088802602023,3,40,No
50903088802602029,3,40,No
50903088802602035,3,40,No
50903088802602041,3,40,No
50903088802602047,3,40,No
50903088802602053,3,40,No
50903088802602054,3,40,No
50903088802602061,3,40,No
50903088803404001,4,39,No
50903088803404007,4,39,No
50903088803404013,4,39,No
50903088803404019,4,39,No
50903088803404023,4,39,No
50903088803404026,4,39,No
50903088803404032,4,39,No
50903088803404037,4,39,No
50903088803404039,4,39,No
50903088803404045,4,39,No
50903088803404051,4,39,No
50903088803404057,4,39,No
50904010100101014,5,39,No
50904010100101035,5,39,No
50904010100101056,5,39,No
50904010100101098,5,39,No
50904010100101140,5,39,No
50904010100101182,5,39,No
50904010100101203,5,39,No
50904010100101224,5,39,No
50904010100101245,5,39,No
50904088800302001,5,39,No
50904088800302004,5,39,No
50904088800302007,5,39,No
50904088800302010,5,39,No
50904088800302014,5,39,No
50904088800302017,5,39,No
50904088800302018,5,39,No
50904088800302021,5,39,No
50904088800302024,5,39,No
50904088800302027,5,39,No
50904088800302030,5,39,No
50904088800302033,5,39,No
60201088800802010,11,36,No
60201088800802042,11,36,No
60201088800802072,11,36,No
60201088800802102,11,36,No
60201088800802119,11,36,No
60201088800802133,11,36,No
60201088800802164,11,36,No
60201088800802194,11,36,No
60201088800802225,11,36,No
60201088800802255,11,36,No
60201088800802285,11,36,No
60204088800402005,11,36,No
60204088800402029,11,36,No
60204088800402053,11,36,No
60204088800402077,11,36,No
60204088800402103,11,36,No
60204088800402127,11,36,No
60204088800402151,11,36,No
60204088800402176,11,36,No
60204088800402200,11,36,No
60204088800402224,11,36,No
60204088800402266,11,36,No
60207088801002001,11,36,No
60207088801002019,11,36,No
60207088801002038,11,36,No
60207088801002041,11,36,No
60207088801002061,11,36,No
60207088801002082,11,36,No
60207088801002101,11,36,No
60207088801002119,11,36,No
60207088801002137,11,36,No
60207088801002156,11,36,No
60207088801002175,11,36,No
60301088800301002,10,35,No
60301088800301021,10,35,No
60301088800301040,10,35,No
60301088800301058,10,35,No
60301088800301076,10,35,No
60301088800301094,10,35,No
60301088800301121,10,35,No
60301088800301140,10,35,No
60301088800301159,10,35,No
60301088800301177,10,35,No
60301088800301216,10,35,No
60301088800301246,10,35,No
60303088804202001,10,35,No
60303088804202007,10,35,No
60303088804202010,10,35,No
60303088804202016,10,35,No
60303088804202019,10,35,No
60303088804202028,10,35,No
60303088804202037,10,35,No
60303088804202046,10,35,No
60303088804202055,10,35,No
60303088804202064,10,35,No
60303088804202073,10,35,No
60303088804202082,10,35,No
60305010100102007,10,35,No
60305010100102024,10,35,No
60305010100102041,10,35,No
60305010100102058,10,35,No
60305010100102075,10,35,No
60305010100102092,10,35,No
60305010100102109,10,35,No
60305010100102126,10,35,No
60305010100102143,10,35,No
60305010100102160,10,35,No
60305010100102177,10,35,No
60305010100102194,10,35,No
60305088803003009,10,35,No
60305088803003031,10,35,No
60305088803003042,10,35,No
60305088803003064,10,35,No
60305088803003075,10,35,No
60305088803003141,10,35,No
60305088803003174,10,35,No
60305088803003207,10,35,No
60305088803003240,10,35,No
60305088803003273,10,35,No
60305088803003306,10,35,No
60402088800801001,10,35,No
60402088800801013,10,35,No
60402088800801025,10,35,No
60402088800801037,10,35,No
60402088800801049,10,35,No
60402088800801058,10,35,No
60402088800801059,10,35,No
60402088800801063,10,35,No
60402088800801075,10,35,No
60402088800801087,10,35,No
60402088800801099,10,35,No
60402088800801111,10,35,No
60405088800203011,9,36,Yes
60405088800203050,9,36,Yes
60405088800203089,9,36,Yes
